PortfolioId;Date;Security;ISIN;Bloomberg;SecurityCcy;Quantity;Price;ValueSecurityCcy;ValueAccountCcy;AccountCcy;AccruedInterest
00306550.001;02/03/2023;BLUEMOUNTAIN 16-1X - ER;XS1713470414;;EUR;500000.00000;84.35024;421751.20;421751.2;EUR;3414.50
00306550.001;02/03/2023;CGMSE 2018-1X D;XS1796147400;;EUR;500000.00000;79.06400;395320.00;395320;EUR;4240.94
00306550.001;02/03/2023;HARVEST CLO VII LTD 9A;XS1653045192;!!02E5F3 Mtge;EUR;400000.00000;84.80885;339235.40;339235.4;EUR;1295.67
00306550.001;02/03/2023;HARVEST CLO XI;XS1627782268;;EUR;500000.00000;82.25767;411288.35;411288.35;EUR;6622.92
00306550.001;02/03/2023;CARLYLE EURO CLO 2017 2X D FRN 2017 - 15.08.30;XS1633948390;;EUR;500000.00000;83.50000;417500.00;417500;EUR;1642.50
00306550.001;02/03/2023;CVC CORDATUS 5X ER MTGE;XS1641530024;;EUR;400000.00000;88.28844;353153.76;353153.76;EUR;0.00
00306550.001;02/03/2023;BESPL 4 3/4 01/15/18;PTBENJOM0015;EJ506675@BVAL Corp;EUR;400000.00000;0.00000;0.00;0;EUR;0.00
00306550.001;02/03/2023;ARBR 2014-2X ERR - E;XS2345040294;;EUR;500000.00000;84.16450;420822.50;420822.5;EUR;5141.78
00306550.001;02/03/2023;PRVD 2X E Mtge;XS1905537368;;EUR;500000.00000;87.52715;437635.75;437635.75;EUR;4815.94
00306550.001;02/03/2023;GLG EURO V 5X E;XS1881729625;;EUR;250000.00000;90.69392;226734.80;226734.8;EUR;0.00
00306550.001;02/03/2023;CGMSE 2014 2X DRR;XS1898113813;;EUR;417000.00000;88.70150;369885.26;369885.26;EUR;1451.51
00306550.001;02/03/2023;COFP 5 7/8 01/15/24;XS2010039118;ZQ391814 Corp;EUR;125000.00000;95.24400;119055.00;119055;EUR;2182.73
00306550.001;02/03/2023;PURPLE 2X - E;XS2052406753;;EUR;455000.00000;89.41375;406832.56;406832.56;EUR;0.00
00306558.001;02/03/2023;;;;;0.00000;0.00000;0.00;4984.28;EUR;0.00
00306559.001;02/03/2023;;;;;0.00000;0.00000;0.00;5748.13;EUR;0.00
00306560.001;02/03/2023;;;;;0.00000;0.00000;0.00;151.09;EUR;0.00
00306862.001;02/03/2023;;;;;0.00000;0.00000;0.00;-1200000;EUR;-6435.34
00306862.002;02/03/2023;;;;;0.00000;0.00000;0.00;59875.82;EUR;0.00
00306862.003;02/03/2023;;;;;0.00000;0.00000;0.00;63002.05;EUR;-192.81
00306862.003;02/03/2023;;;;;0.00000;0.00000;0.00;3079.93;USD;0.00
00306862.003;02/03/2023;;;;;0.00000;0.00000;0.00;141.37;USD;0.00
00306862.003;02/03/2023;AMUNDI 3 M - I (C);FR0007038138;CLAM3MO FP Equity;EUR;0.76000;1045575.00000;794637.00;794637;EUR;0.00
00306862.003;02/03/2023;OSTRUM SRI CASH PLUS I;FR0010831693;VALCXTI FP Equity;EUR;3.40000;101535.90000;345222.06;345222.06;EUR;0.00
00306862.003;02/03/2023;CASINO GUICHARD PERRACHON SA;FR0000125585;CO FP Equity;EUR;14850.00000;9.36500;139070.25;139070.25;EUR;0.00
00306862.003;02/03/2023;GAM PRECIOUS METALS-PHYSICAL GOLD EUR AX;CH0044821699;JBGOEX SW Equity;EUR;405.00000;1110.00000;449550.00;449550;EUR;0.00
00306862.003;02/03/2023;PARVEST MONEY MARKET I CAP;LU0102011102;PARSHTI LX Equity;USD;977.00000;104.71410;102305.68;96535.64;EUR;0.00
00306862.003;02/03/2023;BGF WORLD GOLD FUND HED.;LU0326422689;MIWGDUA LX Equity;EUR;17316.00000;4.36000;75497.76;75497.76;EUR;0.00
00306862.003;02/03/2023;MS GLOBAL BRANDS Z USD;LU0360482987;MORGBRZ LX Equity;USD;4327.41800;90.92000;393448.84;371258.33;EUR;0.00
00306862.003;02/03/2023;PARETURN BEST SELECTION I;LU0228771431;PARBESI LX Equity;EUR;1105.14500;1242.08000;1372678.50;1372678.5;EUR;0.00
00306862.003;02/03/2023;POLAR CAPITAL GLOBAL INSURANCE - PARTS I;IE00B55MWC15;PCFIIEA ID Equity;EUR;12339.00000;12.04140;148578.83;148578.83;EUR;0.00
00306862.003;02/03/2023;NEUBERGER BERMAN EURO BOND ABSOLUTE RETURN - I5 Cap;IE00BGL9FP72;NBEBAI5 ID Equity;EUR;33998.00000;10.61000;360718.78;360718.78;EUR;0.00
00306862.003;02/03/2023;NEUBERGER BERMAN HIGH YIELD BOND - I;IE00B12VW904;NBIHYBE ID Equity;EUR;4258.00000;16.54000;70427.32;70427.32;EUR;0.00
00306862.003;02/03/2023;PHOENIX MEMOIRE LVMH 01/2023-07/2025 - 6%;FR1CIBFS2257;ZM159452@TRSP Corp;EUR;300000.00000;99.34100;298023.00;298023;EUR;0.00
00306862.003;02/03/2023;PHOENIX MEMOIRE SCOR 04/2022-10/2024 - 9%;FR0014009GH7;BV515797@NXED Corp;EUR;550000.00000;97.47000;536085.00;536085;EUR;0.00
00306862.003;02/03/2023;UNIBAIL-RODAMCO-WESTFIELD;FR0013326246;URW NA Equity;EUR;3150.00000;57.17000;180085.50;180085.5;EUR;0.00
00306862.003;02/03/2023;OCTRA II;FR0011656081;OCTRAII FP Equity;EUR;4926.57500;150.84000;743124.57;743124.57;EUR;0.00
00306862.003;02/03/2023;VALEO ACT;FR0013176526;FR FP Equity;EUR;4800.00000;19.74500;94776.00;94776;EUR;0.00
00306862.003;02/03/2023;ACTIONS ENERGIE RENDEMENT;FR0013459849;ZQ707104@NXED Corp;EUR;450000.00000;111.99000;503955.00;503955;EUR;0.00
00306862.003;02/03/2023;PHOENIX MEMOIRE BNP 03/2022 - 09/2024 9%;FR0014008NF9;BU934847@TRSP Corp;EUR;550000.00000;96.40300;530216.50;530216.5;EUR;0.00
00306862.003;02/03/2023;PHOENIX MEMOIRE CREDIT AGRICOLE 10/2021-03/2024 - 6.6%;FR0014005PM6;;EUR;550000.00000;101.98000;560890.00;560890;EUR;0.00
00306862.003;02/03/2023;PHOENIX MEMOIRE BOUYGUES;XS2263583580;;EUR;350000.00000;97.16000;340060.00;340060;EUR;0.00
00306862.003;02/03/2023;ALPHABET INC;US02079K3059;GOOGL US Equity;USD;480.00000;92.00000;44160.00;41669.38;EUR;0.00
00306862.003;02/03/2023;AMAZON;US0231351067;AMZN US Equity;USD;460.00000;92.13000;42379.80;39989.58;EUR;0.00
00306862.003;02/03/2023;APPLE INC;US0378331005;AAPL US Equity;USD;572.00000;145.91000;83460.52;78753.35;EUR;0.00
00306862.003;02/03/2023;MICROSOFT;US5949181045;MSFT US Equity;USD;297.00000;251.11000;74579.67;70373.38;EUR;0.00
00306862.003;02/03/2023;ECI HEALTHCARE FF - A2;LU2417498511;;EUR;1000000.00000;0.72000;720000.00;720000;EUR;0.00
00306862.003;02/03/2023;MIRCAP OPPORTUNITIES I FF - A1;LU2565406811;;EUR;712183.85000;1.00000;712183.85;712183.85;EUR;0.00
00306862.003;02/03/2023;FDS EURO EPARGNE GENERALI - VIPAX;MAS_LIQ_11;;EUR;4000000.00000;1.04848;4193920.00;4193920;EUR;0.00
00306862.003;02/03/2023;MIMAR CLASS A - USD;LU1263017235;MIABRAU LX Equity;USD;1500.00000;114.65020;171975.30;162275.89;EUR;0.00
00306862.003;02/03/2023;MIMAR CLASS A - EUR;LU1263017078;MIABRAE LX Equity;EUR;8700.00000;96.60110;840429.57;840429.57;EUR;0.00
00306862.003;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;10338.60852;164.96000;1705456.86;1705456.86;EUR;0.00
00306862.003;02/03/2023;STORK FUND DMS O;LU0648565538;SFDYMOE LX Equity;EUR;43.13860;14822.27000;639411.98;639411.98;EUR;0.00
00306862.003;02/03/2023;FUNDSMITH EQUITY - PART I;LU0690374029;FSEQFIA LX Equity;EUR;6660.93000;51.91500;345802.18;345802.18;EUR;0.00
00306862.003;02/03/2023;AMUNDI FUNDS - PIONEER US HIGH YIELD BOND I2 EUR;LU1883863778;APUI2E2 LX Equity;EUR;56.00000;1257.23000;70404.88;70404.88;EUR;0.00
00306862.003;02/03/2023;GLOBAL EQUITY FLEX (ATHYMIS GESTION);LU1815010902;PARGEBR LX Equity;EUR;270.97000;1243.26000;336886.16;336886.16;EUR;0.00
00306862.003;02/03/2023;M&G (Lux) OPTIMAL INCOME C EUR;LU1670724704;MGOIECA LX Equity;EUR;90641.28800;9.77990;886462.73;886462.73;EUR;0.00
00306863.001;02/03/2023;;;;;0.00000;0.00000;0.00;-5760000;EUR;-30889.60
00306863.002;02/03/2023;;;;;0.00000;0.00000;0.00;7594.74;EUR;0.00
00306863.003;02/03/2023;;;;;0.00000;0.00000;0.00;1301.19;USD;0.00
00306863.003;02/03/2023;;;;;0.00000;0.00000;0.00;5739.69;EUR;-195.00
00306863.003;02/03/2023;;;;;0.00000;0.00000;0.00;253.23;USD;0.00
00306863.003;02/03/2023;GAM PRECIOUS METALS-PHYSICAL GOLD EUR AX;CH0044821699;JBGOEX SW Equity;EUR;405.00000;1110.00000;449550.00;449550;EUR;0.00
00306863.003;02/03/2023;CASINO GUICHARD PERRACHON SA;FR0000125585;CO FP Equity;EUR;9450.00000;9.36500;88499.25;88499.25;EUR;0.00
00306863.003;02/03/2023;OSTRUM SRI CASH PLUS I;FR0010831693;VALCXTI FP Equity;EUR;18.15000;101535.90000;1842876.59;1842876.59;EUR;0.00
00306863.003;02/03/2023;AMUNDI 3 M - I (C);FR0007038138;CLAM3MO FP Equity;EUR;1.20000;1045575.00000;1254690.00;1254690;EUR;0.00
00306863.003;02/03/2023;PHOENIX MEMOIRE CREDIT AGRICOLE 10/2021-03/2024 - 6.6%;FR0014005PM6;;EUR;200000.00000;101.98000;203960.00;203960;EUR;0.00
00306863.003;02/03/2023;PHOENIX MEMOIRE BNP 03/2022 - 09/2024 9%;FR0014008NF9;BU934847@TRSP Corp;EUR;350000.00000;96.40300;337410.50;337410.5;EUR;0.00
00306863.003;02/03/2023;ACTIONS ENERGIE RENDEMENT;FR0013459849;ZQ707104@NXED Corp;EUR;350000.00000;111.99000;391965.00;391965;EUR;0.00
00306863.003;02/03/2023;VALEO ACT;FR0013176526;FR FP Equity;EUR;3200.00000;19.74500;63184.00;63184;EUR;0.00
00306863.003;02/03/2023;OCTRA II;FR0011656081;OCTRAII FP Equity;EUR;4737.09140;150.84000;714542.87;714542.87;EUR;0.00
00306863.003;02/03/2023;UNIBAIL-RODAMCO-WESTFIELD;FR0013326246;URW NA Equity;EUR;2800.00000;57.17000;160076.00;160076;EUR;0.00
00306863.003;02/03/2023;PHOENIX MEMOIRE SCOR 04/2022-10/2024 - 9%;FR0014009GH7;BV515797@NXED Corp;EUR;200000.00000;97.47000;194940.00;194940;EUR;0.00
00306863.003;02/03/2023;PHOENIX MEMOIRE LVMH 01/2023-07/2025 - 6%;FR1CIBFS2257;ZM159452@TRSP Corp;EUR;300000.00000;99.34100;298023.00;298023;EUR;0.00
00306863.003;02/03/2023;NEUBERGER BERMAN EURO BOND ABSOLUTE RETURN - I5 Cap;IE00BGL9FP72;NBEBAI5 ID Equity;EUR;33998.00000;10.61000;360718.78;360718.78;EUR;0.00
00306863.003;02/03/2023;PARETURN BEST SELECTION I;LU0228771431;PARBESI LX Equity;EUR;425.84000;1242.08000;528927.35;528927.35;EUR;0.00
00306863.003;02/03/2023;BGF WORLD GOLD FUND HED.;LU0326422689;MIWGDUA LX Equity;EUR;8658.00000;4.36000;37748.88;37748.88;EUR;0.00
00306863.003;02/03/2023;PARVEST MONEY MARKET I CAP;LU0102011102;PARSHTI LX Equity;USD;3807.00000;104.71410;398646.58;376162.91;EUR;0.00
00306863.003;02/03/2023;M&G (Lux) OPTIMAL INCOME C EUR;LU1670724704;MGOIECA LX Equity;EUR;74006.67500;9.77990;723777.88;723777.88;EUR;0.00
00306863.003;02/03/2023;AMUNDI FUNDS - MULTI-STRATEGY GROWTH I EUR CAPITALISATION;LU1883335835;AMGIECF LX Equity;EUR;471.89800;1498.34000;707063.65;707063.65;EUR;0.00
00306863.003;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;3375.07191;164.96000;556751.86;556751.86;EUR;0.00
00306863.003;02/03/2023;MIMAR CLASS A - EUR;LU1263017078;MIABRAE LX Equity;EUR;7000.00000;96.60110;676207.70;676207.7;EUR;0.00
00306863.003;02/03/2023;MIMAR CLASS A - USD;LU1263017235;MIABRAU LX Equity;USD;1500.00000;114.65020;171975.30;162275.89;EUR;0.00
00306863.003;02/03/2023;MIRCAP OPPORTUNITIES I FF - A1;LU2565406811;;EUR;712183.85000;1.00000;712183.85;712183.85;EUR;0.00
00306863.003;02/03/2023;ECI HEALTHCARE FF - A2;LU2417498511;;EUR;500000.00000;0.72000;360000.00;360000;EUR;0.00
00306863.003;02/03/2023;MICROSOFT;US5949181045;MSFT US Equity;USD;532.00000;251.11000;133590.52;126056.01;EUR;0.00
00306863.003;02/03/2023;APPLE INC;US0378331005;AAPL US Equity;USD;992.00000;145.91000;144742.72;136579.23;EUR;0.00
00306863.003;02/03/2023;AMAZON;US0231351067;AMZN US Equity;USD;780.00000;92.13000;71861.40;67808.42;EUR;0.00
00306863.003;02/03/2023;ALIBABA;US01609W1027;BABA US Equity;USD;198.00000;89.75000;17770.50;16768.24;EUR;0.00
00306863.003;02/03/2023;ALPHABET INC;US02079K3059;GOOGL US Equity;USD;1060.00000;92.00000;97520.00;92019.87;EUR;0.00
00306863.003;02/03/2023;PHOENIX MEMOIRE BOUYGUES;XS2263583580;;EUR;350000.00000;97.16000;340060.00;340060;EUR;0.00
00306864.001;02/03/2023;;;;;0.00000;0.00000;0.00;-3499999.96;EUR;-18769.72
00306864.002;02/03/2023;;;;;0.00000;0.00000;0.00;167480.15;EUR;0.00
00306864.003;02/03/2023;;;;;0.00000;0.00000;0.00;58785.65;USD;0.00
00306864.003;02/03/2023;;;;;0.00000;0.00000;0.00;222084.29;EUR;-273.69
00306864.003;02/03/2023;BNP PARIBAS MOIS;FR0007009808;BNPCASH FP Equity;EUR;14.00000;22851.04000;319914.56;319914.56;EUR;0.00
00306864.003;02/03/2023;CASINO GUICHARD PERRACHON SA;FR0000125585;CO FP Equity;EUR;9450.00000;9.36500;88499.25;88499.25;EUR;0.00
00306864.003;02/03/2023;PHOENIX MEMOIRE LVMH 01/2023-07/2025 - 6%;FR1CIBFS2257;ZM159452@TRSP Corp;EUR;350000.00000;99.34100;347693.50;347693.5;EUR;0.00
00306864.003;02/03/2023;UNIBAIL-RODAMCO-WESTFIELD;FR0013326246;URW NA Equity;EUR;2800.00000;57.17000;160076.00;160076;EUR;0.00
00306864.003;02/03/2023;COMGEST MONDE Z;FR0013290939;COMMONZ FP Equity;EUR;137.61140;2558.69000;352104.91;352104.91;EUR;0.00
00306864.003;02/03/2023;OCTRA II;FR0011656081;OCTRAII FP Equity;EUR;3031.73860;150.84000;457307.45;457307.45;EUR;0.00
00306864.003;02/03/2023;VALEO ACT;FR0013176526;FR FP Equity;EUR;3200.00000;19.74500;63184.00;63184;EUR;0.00
00306864.003;02/03/2023;ACTIONS ENERGIE RENDEMENT;FR0013459849;ZQ707104@NXED Corp;EUR;350000.00000;111.99000;391965.00;391965;EUR;0.00
00306864.003;02/03/2023;PHOENIX MEMOIRE SCOR 04/2022-10/2024 - 9%;FR0014009GH7;BV515797@NXED Corp;EUR;350000.00000;97.47000;341145.00;341145;EUR;0.00
00306864.003;02/03/2023;PHOENIX MEMOIRE BNP 03/2022 - 09/2024 9%;FR0014008NF9;BU934847@TRSP Corp;EUR;350000.00000;96.40300;337410.50;337410.5;EUR;0.00
00306864.003;02/03/2023;PHOENIX MEMOIRE CREDIT AGRICOLE 10/2021-03/2024 - 6.6%;FR0014005PM6;;EUR;500000.00000;101.98000;509900.00;509900;EUR;0.00
00306864.003;02/03/2023;PHOENIX MEMOIRE BOUYGUES;XS2263583580;;EUR;350000.00000;97.16000;340060.00;340060;EUR;0.00
00306864.003;02/03/2023;ECI HEALTHCARE FF - A2;LU2417498511;;EUR;1500000.00000;0.72000;1080000.00;1080000;EUR;0.00
00306864.003;02/03/2023;MIRCAP OPPORTUNITIES I FF - A1;LU2565406811;;EUR;712183.85000;1.00000;712183.85;712183.85;EUR;0.00
00306864.003;02/03/2023;MIMAR CLASS A - USD;LU1263017235;MIABRAU LX Equity;USD;1500.00000;114.65020;171975.30;162275.89;EUR;0.00
00306864.003;02/03/2023;MIMAR CLASS A - EUR;LU1263017078;MIABRAE LX Equity;EUR;3767.91450;96.60110;363984.69;363984.69;EUR;0.00
00306864.003;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;8763.31257;164.96000;1445596.04;1445596.04;EUR;0.00
00306864.003;02/03/2023;FUNDSMITH EQUITY - PART I;LU0690374029;FSEQFIA LX Equity;EUR;7063.96000;51.91500;366725.48;366725.48;EUR;0.00
00306864.003;02/03/2023;ATROPOS B - USD;LU0670876076;SCOATRB LX Equity;USD;258.86300;1642.78000;425254.96;401270.58;EUR;0.00
00306864.003;02/03/2023;M&G (Lux) OPTIMAL INCOME C EUR;LU1670724704;MGOIECA LX Equity;EUR;5180.31800;9.77990;50662.99;50662.99;EUR;0.00
00306864.003;02/03/2023;GLOBAL EQUITY FLEX (ATHYMIS GESTION);LU1815010902;PARGEBR LX Equity;EUR;286.23200;1243.26000;355860.80;355860.8;EUR;0.00
00306869.001;02/03/2023;;;;;0.00000;0.00000;0.00;15384.55;EUR;0.00
00306870.001;02/03/2023;;;;;0.00000;0.00000;0.00;14555.23;EUR;0.00
00306871.001;02/03/2023;;;;;0.00000;0.00000;0.00;15409.27;EUR;0.00
00306937.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;EUR;0.00
00306937.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
00306975.001;02/03/2023;;;;;0.00000;0.00000;0.00;122575;EUR;0.00
00306975.002;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
00307094.001;02/03/2023;;;;;0.00000;0.00000;0.00;0;EUR;0.00
3530901001;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
3530901001;02/03/2023;;;;;0.00000;0.00000;0.00;0;EUR;0.00
3536401001;02/03/2023;;;;;0.00000;0.00000;0.00;238388.54;EUR;0.00
3536401001;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
3536401001;02/03/2023;OCTRA II;FR0011656081;OCTRAII FP Equity;EUR;1427.61970;150.84000;215342.16;215342.16;EUR;0.00
3536401001;02/03/2023;ESSLING EXPANSION FF - A;FR0013348927;;EUR;25.00000;11768.88000;294222.00;294222;EUR;0.00
3536401001;02/03/2023;MASSENA CREDIT II (INDIGO) - A1;FR0013352804;;EUR;300.00000;846.59000;253977.00;253977;EUR;0.00
3536401001;02/03/2023;ESSLING CO-INVEST 3 FF - A1;LU1985103271;;EUR;218200.80000;1.30000;283661.04;283661.04;EUR;0.00
3536401001;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;1172.99997;164.96000;193498.08;193498.08;EUR;0.00
3548401001;02/03/2023;;;;;0.00000;0.00000;0.00;26299.47;EUR;0.00
3548401001;02/03/2023;;;;;0.00000;0.00000;0.00;92.01;USD;0.00
3548401002;02/03/2023;;;;;0.00000;0.00000;0.00;-47266.54;EUR;-8.91
3616101001;02/03/2023;;;;;0.00000;0.00000;0.00;79620.85;EUR;0.00
3616101001;02/03/2023;MWM1/DEUS SERIE D;LU2329747880;;EUR;7673.74517;91.84000;704756.76;704756.76;EUR;0.00
3616101001;02/03/2023;PHOENIX MEMOIRE BOUYGUES;XS2263583580;;EUR;150000.00000;97.16000;145740.00;145740;EUR;0.00
3621701001;02/03/2023;CGMSE 2014-2X ERR;XS1898113904;;EUR;260000.00000;77.65892;201913.19;201913.19;EUR;0.00
3621701001;02/03/2023;CORDATUS 3X FRR;XS1823358434;;EUR;500000.00000;74.53500;372675.00;372675;EUR;0.00
3621701001;02/03/2023;OZLME 4X SUB;XS1829322210;;EUR;400000.00000;43.02000;172080.00;172080;EUR;0.00
3621701001;02/03/2023;JUBIL 2018-20X SUB;XS1826052802;;EUR;320000.00000;49.53000;158496.00;158496;EUR;0.00
3621701001;02/03/2023;BCCE 2018-1X FRN MTGE;XS1713466909;;EUR;500000.00000;75.16321;375816.05;375816.05;EUR;0.00
3621701001;02/03/2023;BLUEMOUNTAIN 2016-1X FR;XS1713470091;;EUR;500000.00000;72.78000;363900.00;363900;EUR;0.00
3621701001;02/03/2023;CGMSE 2018-1X SUB;XS1796147665;;EUR;500000.00000;35.51000;177550.00;177550;EUR;0.00
3621701001;02/03/2023;PROVIDUS 1X SUB;XS1775602276;;EUR;325000.00000;49.02000;159315.00;159315;EUR;0.00
3621701001;02/03/2023;BLACKROCK CLO 5X SUB;XS1785487197;;EUR;475000.00000;41.23000;195842.50;195842.5;EUR;0.00
3621701001;02/03/2023;HARVEST CLO XIX DESIGNATED ACTIVITY COMPANY FRN 19X - SERIES SUB -;XS1802400710;;EUR;455000.00000;40.23000;183046.50;183046.5;EUR;0.00
3621701001;02/03/2023;CORDA 6X FR;XS1803164265;;EUR;400000.00000;70.17000;280680.00;280680;EUR;0.00
3621701001;02/03/2023;VOYA EURO 1X - F;XS1800191469;;EUR;500000.00000;77.87900;389395.00;389395;EUR;0.00
40069;02/03/2023;PRIVILEDGE ALLIANZ ALL CHINA CORE;LU2250046096;PACCSCM LX Equity;CHF;15000.00000;6.46870;97030.50;97162.64;EUR;0.00
40069;02/03/2023;LOMBARD ODIER CLIMATE TRANSIT M CAP;LU2107589173;LOCTMAC LX Equity;CHF;8400.00000;14.93130;125422.92;125593.73;EUR;0.00
40069;02/03/2023;LOF NAT CAP CHF MA SH PR;LU2212487081;LOFNCSC LX Equity;CHF;10000.00000;10.58370;105837.00;105981.13;EUR;0.00
40069;02/03/2023;LOF SWISS S&M CHF MA UH;LU2051382856;LOSMCCM LX Equity;CHF;14000.00000;11.60780;162509.20;162730.51;EUR;0.00
40069;02/03/2023;PRIVE JPMPE FEQ  -M- CHF;LU1711572856;PEJSCMA LX Equity;CHF;20400.00000;12.21610;249208.44;249547.83;EUR;0.00
40069;02/03/2023;LYXOR ETF FTSE 100;LU1650492173;L100 LN Equity;GBP;10000.00000;12.87900;128790.00;145184.97;EUR;0.00
40069;02/03/2023;LOMBARD ODIER ASIA HIGH CONVICT CAP;LU1480992350;LOAHSHC LX Equity;CHF;12000.00000;12.32800;147936.00;148137.47;EUR;0.00
40069;02/03/2023;PRIVILEDGE ACEME -M- CHF CAP;LU1605737169;PEAECMA LX Equity;CHF;22000.00000;7.72670;169987.40;170218.9;EUR;0.00
40069;02/03/2023;PE-WILL BLAIR US S&M-SHCHFMA;LU1605742086;PWSHCMA LX Equity;CHF;9000.00000;14.66920;132022.80;132202.6;EUR;0.00
40069;02/03/2023;LOMBARD ODIER EUROPE H CONV M CAP;LU1183695995;LEHCCMA LX Equity;CHF;32000.00000;14.27810;456899.20;457521.43;EUR;0.00
40069;02/03/2023;LO FUNDS-GENERATION GL-CH-NA;LU0428702772;LIGGCIA LX Equity;CHF;20000.00000;27.60750;552150.00;552901.95;EUR;0.00
40069;02/03/2023;XTRAKERS SWIZERLAND ETF-1C- CAPITALISATI;LU0943504760;XSMC SW Equity;CHF;1000.00000;133.36000;133360.00;133541.62;EUR;0.00
40069;02/03/2023;LO FD-SWISS EQUITY-CHFMA;LU1079727902;LOSECMA LX Equity;CHF;21500.00000;17.28320;371588.80;372094.85;EUR;0.00
40069;02/03/2023;PRIVILEDGE-WEL LC US R-USDMA;LU0990494139;PNBUMRA LX Equity;USD;15000.00000;27.13840;407076.00;384116.91;EUR;0.00
40069;02/03/2023;WB GLO LEAD PRI USD MA UH;LU0990502410;PWBGRUM LX Equity;USD;6000.00000;23.77050;142623.00;134579.06;EUR;0.00
40069;02/03/2023;LOF ST MONEY MKT CHF NA;LU0995143707;;CHF;9600.00000;122.87050;1179556.80;1181163.18;EUR;0.00
40069;02/03/2023;;;;;0.00000;0.00000;0.00;96799.78;EUR;0.00
40069;02/03/2023;;;;;0.00000;0.00000;0.00;14511.34;USD;0.00
40069;02/03/2023;;;;;0.00000;0.00000;0.00;502453.59;CHF;0.00
40069;02/03/2023;COMGEST GROWTH EURO Z €;IE00BDZQR577;COMGEZD ID Equity;EUR;4000.00000;39.67000;158680.00;158680;EUR;0.00
40069;02/03/2023;ISHARES EDGE MSCI USA VALUE FACTOR;IE00BD1F4M44;IUVL LN Equity;USD;29000.00000;8.27750;240047.50;226508.82;EUR;0.00
40069;02/03/2023;MONTANARO EU SMALL EUR A;IE00B411W698;MONESEA ID Equity;EUR;15000.00000;6.74700;101205.00;101205;EUR;0.00
40072;02/03/2023;;;;;0.00000;0.00000;0.00;147679.91;EUR;0.00
40072;02/03/2023;MWM1/DEUS SERIE D;LU2329747880;;EUR;9959.57200;91.84000;914687.09;914687.09;EUR;0.00
40072;02/03/2023;DESCARTES FUND - CLOEE 2019- CLASS A;LU1947639487;CLOE19A LX Equity;EUR;999.42000;1169.96000;1169281.42;1169281.42;EUR;0.00
40073;02/03/2023;ESSLING CO-INVEST FRUTAS - A2;LU2046740788;;EUR;666662.95000;1.48560;990394.48;990394.48;EUR;0.00
40073;02/03/2023;ESSLING CO-INVEST 3 FF - A2;LU1985103511;;EUR;1414352.85000;1.31000;1852802.23;1852802.23;EUR;0.00
40073;02/03/2023;ESSLING CO-INVEST 2 - A2;LU1697836242;;EUR;1446443.52000;0.76000;1099297.08;1099297.08;EUR;0.00
40073;02/03/2023;REAL ESTATE OPP. FD I LP;LU1311586298;;EUR;1666667.00000;0.34000;566666.78;566666.78;EUR;0.00
40073;02/03/2023;MASSENA OPPORTUNITY MILLESIME 1-A;LU1438278951;;EUR;666667.00000;0.15000;100000.05;100000.05;EUR;0.00
40073;02/03/2023;MIRCAP OPPORTUNITIES I FF - A2;LU2565406902;;EUR;475863.44000;1.00000;475863.44;475863.44;EUR;0.00
40073;02/03/2023;ECI HEALTHCARE FF - A2;LU2417498511;;EUR;1500000.00000;0.72000;1080000.00;1080000;EUR;0.00
40073;02/03/2023;ESSLING CO-INVEST ULTIMATE SCS;MAS_PE_134;;EUR;386667.00000;1.00000;386667.00;386667;EUR;0.00
40073;02/03/2023;ESSLING EXPANSION FF - A;FR0013348927;;EUR;133.33000;11768.88000;1569144.77;1569144.77;EUR;0.00
40073;02/03/2023;MASSENA CREDIT II (INDIGO) - A2;FR0013357118;;EUR;1667.00000;846.86000;1411715.62;1411715.62;EUR;0.00
40074;02/03/2023;;;;;0.00000;0.00000;0.00;269009.96;EUR;0.00
40074;02/03/2023;SCHRODER GAIA TWO SIGMA DIVERSIFIED;LU1429039891;SCHTSCC LX Equity;CHF;3216.33000;110.59000;355693.93;356178.33;EUR;0.00
40075;02/03/2023;MIMAR CLASS A - EUR;LU1263017078;MIABRAE LX Equity;EUR;4951.30900;96.60110;478301.90;478301.9;EUR;0.00
40075;02/03/2023;ATROPOS B - CHF H;LU0953108692;SCOATCH LX Equity;CHF;432.61700;1150.96000;497924.86;498602.96;EUR;0.00
40075;02/03/2023;GLOBAL EQUITY FLEX (ATHYMIS GESTION);LU1815010902;PARGEBR LX Equity;EUR;414.13000;1243.26000;514871.26;514871.26;EUR;0.00
40075;02/03/2023;;;;;0.00000;0.00000;0.00;560678.51;EUR;0.00
40075;02/03/2023;ACTIONS ENERGIE RENDEMENT;FR0013459849;ZQ707104@NXED Corp;EUR;648333.00000;111.99000;726068.13;726068.13;EUR;0.00
